2023-08-08 19:49:16,434 INFO    StreamThr :16979 [internal.py:wandb_internal():86] W&B internal server running at pid: 16979, started at: 2023-08-08 19:49:16.434045
2023-08-08 19:49:16,441 DEBUG   HandlerThread:16979 [handler.py:handle_request():144] handle_request: status
2023-08-08 19:49:16,444 INFO    WriterThread:16979 [datastore.py:open_for_write():85] open: /home/harry/swin/SSLTransformerRS/wandb/run-20230808_194916-iqhs1g0g/run-iqhs1g0g.wandb
2023-08-08 19:49:16,445 DEBUG   SenderThread:16979 [sender.py:send():375] send: header
2023-08-08 19:49:16,448 DEBUG   SenderThread:16979 [sender.py:send():375] send: run
2023-08-08 19:49:17,098 DEBUG   HandlerThread:16979 [handler.py:handle_request():144] handle_request: check_version
2023-08-08 19:49:17,098 INFO    SenderThread:16979 [dir_watcher.py:__init__():219] watching files in: /home/harry/swin/SSLTransformerRS/wandb/run-20230808_194916-iqhs1g0g/files
2023-08-08 19:49:17,098 INFO    SenderThread:16979 [sender.py:_start_run_threads():1124] run started: iqhs1g0g with start time 1691488156.433848
2023-08-08 19:49:17,098 DEBUG   SenderThread:16979 [sender.py:send_request():402] send_request: summary_record
2023-08-08 19:49:17,099 INFO    SenderThread:16979 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-08-08 19:49:17,099 DEBUG   SenderThread:16979 [sender.py:send_request():402] send_request: check_version
2023-08-08 19:49:17,173 DEBUG   HandlerThread:16979 [handler.py:handle_request():144] handle_request: run_start
2023-08-08 19:49:17,174 DEBUG   HandlerThread:16979 [system_info.py:__init__():31] System info init
2023-08-08 19:49:17,174 DEBUG   HandlerThread:16979 [system_info.py:__init__():46] System info init done
2023-08-08 19:49:17,174 INFO    HandlerThread:16979 [system_monitor.py:start():181] Starting system monitor
2023-08-08 19:49:17,174 INFO    SystemMonitor:16979 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-08-08 19:49:17,174 INFO    HandlerThread:16979 [system_monitor.py:probe():201] Collecting system info
2023-08-08 19:49:17,174 INFO    SystemMonitor:16979 [interfaces.py:start():190] Started cpu monitoring
2023-08-08 19:49:17,175 INFO    SystemMonitor:16979 [interfaces.py:start():190] Started disk monitoring
2023-08-08 19:49:17,176 INFO    SystemMonitor:16979 [interfaces.py:start():190] Started memory monitoring
2023-08-08 19:49:17,176 INFO    SystemMonitor:16979 [interfaces.py:start():190] Started network monitoring
2023-08-08 19:49:17,177 DEBUG   HandlerThread:16979 [system_info.py:probe():195] Probing system
2023-08-08 19:49:17,180 DEBUG   HandlerThread:16979 [system_info.py:_probe_git():180] Probing git
2023-08-08 19:49:17,187 DEBUG   HandlerThread:16979 [system_info.py:_probe_git():188] Probing git done
2023-08-08 19:49:17,187 DEBUG   HandlerThread:16979 [system_info.py:probe():240] Probing system done
2023-08-08 19:49:17,187 DEBUG   HandlerThread:16979 [system_monitor.py:probe():210] {'os': 'Linux-5.4.0-150-generic-x86_64-with-glibc2.17', 'python': '3.8.16', 'heartbeatAt': '2023-08-08T09:49:17.177746', 'startedAt': '2023-08-08T09:49:16.429925', 'docker': None, 'cuda': None, 'args': ('--model=DoubleSwinTransformerSegmentation', '--image_px_size=224', '--batch_size=8', '--checkpoint=checkpoints/swin_t.pth', '--target', 'dfc', '--epochs=2'), 'state': 'running', 'program': 'train_evaluation.py', 'codePath': 'train_evaluation.py', 'git': {'remote': 'https://github.com/HSG-AIML/SSLTransformerRS', 'commit': '23ffb689e124f74342ebcec50ad946a582d0f64a'}, 'email': None, 'root': '/home/harry/swin/SSLTransformerRS', 'host': 'u18', 'username': 'harry', 'executable': '/home/harry/miniconda3/envs/TEST/bin/python', 'cpu_count': 4, 'cpu_count_logical': 4, 'cpu_freq': {'current': 3792.876, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3792.876, 'min': 0.0, 'max': 0.0}, {'current': 3792.876, 'min': 0.0, 'max': 0.0}, {'current': 3792.876, 'min': 0.0, 'max': 0.0}, {'current': 3792.876, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 87.81240844726562, 'used': 74.52912902832031}, 'memory': {'total': 15.634082794189453}}
