2023-07-26 12:02:11,683 INFO    StreamThr :8649 [internal.py:wandb_internal():86] W&B internal server running at pid: 8649, started at: 2023-07-26 12:02:11.682816
2023-07-26 12:02:11,684 DEBUG   HandlerThread:8649 [handler.py:handle_request():144] handle_request: status
2023-07-26 12:02:11,690 INFO    WriterThread:8649 [datastore.py:open_for_write():85] open: /home/harry/swin/SSLTransformerRS/wandb/run-20230726_120211-kffbfjft/run-kffbfjft.wandb
2023-07-26 12:02:11,690 DEBUG   SenderThread:8649 [sender.py:send():375] send: header
2023-07-26 12:02:11,697 DEBUG   SenderThread:8649 [sender.py:send():375] send: run
2023-07-26 12:02:12,286 INFO    SenderThread:8649 [dir_watcher.py:__init__():219] watching files in: /home/harry/swin/SSLTransformerRS/wandb/run-20230726_120211-kffbfjft/files
2023-07-26 12:02:12,286 INFO    SenderThread:8649 [sender.py:_start_run_threads():1124] run started: kffbfjft with start time 1690336931.682208
2023-07-26 12:02:12,286 DEBUG   SenderThread:8649 [sender.py:send_request():402] send_request: summary_record
2023-07-26 12:02:12,286 INFO    SenderThread:8649 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-07-26 12:02:12,288 DEBUG   HandlerThread:8649 [handler.py:handle_request():144] handle_request: check_version
2023-07-26 12:02:12,288 DEBUG   SenderThread:8649 [sender.py:send_request():402] send_request: check_version
2023-07-26 12:02:12,348 DEBUG   HandlerThread:8649 [handler.py:handle_request():144] handle_request: run_start
2023-07-26 12:02:12,349 DEBUG   HandlerThread:8649 [system_info.py:__init__():31] System info init
2023-07-26 12:02:12,349 DEBUG   HandlerThread:8649 [system_info.py:__init__():46] System info init done
2023-07-26 12:02:12,349 INFO    HandlerThread:8649 [system_monitor.py:start():181] Starting system monitor
2023-07-26 12:02:12,349 INFO    SystemMonitor:8649 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-07-26 12:02:12,349 INFO    HandlerThread:8649 [system_monitor.py:probe():201] Collecting system info
2023-07-26 12:02:12,349 INFO    SystemMonitor:8649 [interfaces.py:start():190] Started cpu monitoring
2023-07-26 12:02:12,349 INFO    SystemMonitor:8649 [interfaces.py:start():190] Started disk monitoring
2023-07-26 12:02:12,350 INFO    SystemMonitor:8649 [interfaces.py:start():190] Started memory monitoring
2023-07-26 12:02:12,351 INFO    SystemMonitor:8649 [interfaces.py:start():190] Started network monitoring
2023-07-26 12:02:12,352 DEBUG   HandlerThread:8649 [system_info.py:probe():195] Probing system
2023-07-26 12:02:12,354 DEBUG   HandlerThread:8649 [system_info.py:_probe_git():180] Probing git
2023-07-26 12:02:12,361 DEBUG   HandlerThread:8649 [system_info.py:_probe_git():188] Probing git done
2023-07-26 12:02:12,361 DEBUG   HandlerThread:8649 [system_info.py:probe():240] Probing system done
2023-07-26 12:02:12,361 DEBUG   HandlerThread:8649 [system_monitor.py:probe():210] {'os': 'Linux-5.4.0-150-generic-x86_64-with-glibc2.17', 'python': '3.8.16', 'heartbeatAt': '2023-07-26T02:02:12.352158', 'startedAt': '2023-07-26T02:02:11.678649', 'docker': None, 'cuda': None, 'args': ('--model=DoubleSwinTransformerSegmentation', '--image_px_size=224', '--batch_size', '8', '--checkpoint=checkpoints/swin_t.pth', '--target', 'dfc'), 'state': 'running', 'program': 'train_evaluation.py', 'codePath': 'train_evaluation.py', 'git': {'remote': 'https://github.com/HSG-AIML/SSLTransformerRS', 'commit': '23ffb689e124f74342ebcec50ad946a582d0f64a'}, 'email': None, 'root': '/home/harry/swin/SSLTransformerRS', 'host': 'u18', 'username': 'harry', 'executable': '/home/harry/miniconda3/envs/TEST/bin/python', 'cpu_count': 4, 'cpu_count_logical': 4, 'cpu_freq': {'current': 3792.876, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3792.876, 'min': 0.0, 'max': 0.0}, {'current': 3792.876, 'min': 0.0, 'max': 0.0}, {'current': 3792.876, 'min': 0.0, 'max': 0.0}, {'current': 3792.876, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 87.81240844726562, 'used': 73.31465911865234}, 'memory': {'total': 15.634082794189453}}
2023-07-26 12:02:12,361 INFO    HandlerThread:8649 [system_monitor.py:probe():211] Finished collecting system info
2023-07-26 12:02:12,361 INFO    HandlerThread:8649 [system_monitor.py:probe():214] Publishing system info
2023-07-26 12:02:12,361 DEBUG   HandlerThread:8649 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-07-26 12:02:12,361 DEBUG   HandlerThread:8649 [system_info.py:_save_pip():67] Saving pip packages done
2023-07-26 12:02:12,361 DEBUG   HandlerThread:8649 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2023-07-26 12:02:13,288 INFO    Thread-12 :8649 [dir_watcher.py:_on_file_created():278] file/dir created: /home/harry/swin/SSLTransformerRS/wandb/run-20230726_120211-kffbfjft/files/conda-environment.yaml
2023-07-26 12:02:13,288 INFO    Thread-12 :8649 [dir_watcher.py:_on_file_created():278] file/dir created: /home/harry/swin/SSLTransformerRS/wandb/run-20230726_120211-kffbfjft/files/wandb-summary.json
2023-07-26 12:02:13,288 INFO    Thread-12 :8649 [dir_watcher.py:_on_file_created():278] file/dir created: /home/harry/swin/SSLTransformerRS/wandb/run-20230726_120211-kffbfjft/files/requirements.txt
2023-07-26 12:02:15,289 INFO    Thread-12 :8649 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/harry/swin/SSLTransformerRS/wandb/run-20230726_120211-kffbfjft/files/conda-environment.yaml
2023-07-26 12:02:15,318 DEBUG   HandlerThread:8649 [system_info.py:_save_conda():86] Saving conda packages done
2023-07-26 12:02:15,319 INFO    HandlerThread:8649 [system_monitor.py:probe():216] Finished publishing system info
2023-07-26 12:02:15,320 DEBUG   SenderThread:8649 [sender.py:send():375] send: files
2023-07-26 12:02:15,320 INFO    SenderThread:8649 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2023-07-26 12:02:15,325 DEBUG   HandlerThread:8649 [handler.py:handle_request():144] handle_request: stop_status
2023-07-26 12:02:15,326 DEBUG   SenderThread:8649 [sender.py:send():375] send: telemetry
2023-07-26 12:02:15,327 DEBUG   SenderThread:8649 [sender.py:send_request():402] send_request: stop_status
2023-07-26 12:02:16,175 INFO    wandb-upload_0:8649 [upload_job.py:push():137] Uploaded file /tmp/tmpl9wsbfipwandb/hgn5hv7q-wandb-metadata.json
2023-07-26 12:02:16,292 INFO    Thread-12 :8649 [dir_watcher.py:_on_file_created():278] file/dir created: /home/harry/swin/SSLTransformerRS/wandb/run-20230726_120211-kffbfjft/files/output.log
2023-07-26 12:02:16,292 INFO    Thread-12 :8649 [dir_watcher.py:_on_file_created():278] file/dir created: /home/harry/swin/SSLTransformerRS/wandb/run-20230726_120211-kffbfjft/files/wandb-metadata.json
2023-07-26 12:02:16,985 DEBUG   HandlerThread:8649 [handler.py:handle_request():144] handle_request: status_report
2023-07-26 12:02:16,986 DEBUG   SenderThread:8649 [sender.py:send():375] send: exit
2023-07-26 12:02:16,986 INFO    SenderThread:8649 [sender.py:send_exit():598] handling exit code: 1
2023-07-26 12:02:16,986 INFO    SenderThread:8649 [sender.py:send_exit():600] handling runtime: 4
2023-07-26 12:02:16,988 INFO    SenderThread:8649 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-07-26 12:02:16,988 INFO    SenderThread:8649 [sender.py:send_exit():606] send defer
2023-07-26 12:02:16,988 DEBUG   HandlerThread:8649 [handler.py:handle_request():144] handle_request: defer
2023-07-26 12:02:16,988 INFO    HandlerThread:8649 [handler.py:handle_request_defer():170] handle defer: 0
2023-07-26 12:02:16,988 DEBUG   SenderThread:8649 [sender.py:send_request():402] send_request: defer
2023-07-26 12:02:16,988 INFO    SenderThread:8649 [sender.py:send_request_defer():622] handle sender defer: 0
2023-07-26 12:02:16,988 INFO    SenderThread:8649 [sender.py:transition_state():626] send defer: 1
2023-07-26 12:02:16,988 DEBUG   HandlerThread:8649 [handler.py:handle_request():144] handle_request: defer
2023-07-26 12:02:16,988 INFO    HandlerThread:8649 [handler.py:handle_request_defer():170] handle defer: 1
2023-07-26 12:02:16,988 DEBUG   SenderThread:8649 [sender.py:send_request():402] send_request: defer
2023-07-26 12:02:16,988 INFO    SenderThread:8649 [sender.py:send_request_defer():622] handle sender defer: 1
2023-07-26 12:02:16,988 INFO    SenderThread:8649 [sender.py:transition_state():626] send defer: 2
